design,epoch,train_loss,train_acc,val_acc,test_acc
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",5,0.9778887610072675,0.7501275727164484,0.7584814216478191,0.7589607890305509
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",6,0.9738465042217918,0.7625446504507569,0.7754442649434572,0.7777243204233822
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",7,0.9699122750240824,0.7628423201224698,0.778675282714055,0.7784459947077219
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",8,0.9646285986122878,0.7676050348698759,0.7819063004846527,0.7854221794563387
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",9,0.9607435879500016,0.7599931961217894,0.777059773828756,0.7825354823189801
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",10,0.9599081057569255,0.7728355162442593,0.777059773828756,0.7919172480153958
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",11,0.9562370602203452,0.7671797924817145,0.7778675282714055,0.7868655280250181
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",12,0.9549280275469241,0.7738560979758462,0.7778675282714055,0.7950445032475343
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",13,0.9545459086480348,0.7743663888416398,0.778675282714055,0.7921578061101756
"[['U3', [1]], ['U3', [3]], ['U3', [1]], ['C(U3)', [2, 1]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['C(U3)', [3, 1]], ['C(U3)', [3, 2]], ['U3', [3]], ['C(U3)', [0, 3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 3]], ['U3', [0]], ['C(U3)', [3, 0]], ['U3', [0]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]], ['C(U3)', [1, 0]], ['C(U3)', [2, 1]], ['C(U3)', [1, 0]], ['C(U3)', [0, 3]], ['U3', [3]], ['C(U3)', [3, 0]], ['C(U3)', [0, 2]], ['U3', [1]], ['U3', [0]], ['C(U3)', [3, 2]]]",14,0.9541041825128638,0.7778959006633781,0.7827140549273021,0.7960067356266538
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",0,1.0707286298274994,0.6703521006973975,0.6801292407108239,0.6726004330045706
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",1,1.0321223839469578,0.698035380166695,0.710016155088853,0.6930478710608612
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",2,1.02636468021766,0.7002466405851335,0.7205169628432956,0.6968968005773394
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",3,1.0253878462573756,0.6944208198673244,0.7059773828756059,0.691123406302622
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",4,1.0235457368518994,0.705477121959517,0.7180936995153473,0.7012268462833774
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",5,1.023904101356216,0.6873192719850315,0.7043618739903069,0.682463314890546
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",6,1.0180647172357724,0.6958666439870727,0.7172859450726979,0.6947317777243204
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",7,1.013352144671523,0.7033083857798945,0.7172859450726979,0.6985807072407987
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",8,1.0086556472208188,0.693272665419289,0.7124394184168013,0.6925667548713014
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",9,1.0061053685520007,0.7202755570675284,0.7269789983844911,0.7178253548231898
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",10,0.9979022475688354,0.704839258377275,0.7116316639741519,0.7036324272311764
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",11,0.9951115632834642,0.7097295458411295,0.7197092084006462,0.7077219148424344
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",12,0.9939781414425891,0.7091342064977036,0.7237479806138933,0.7089247053163339
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",13,0.9931840779988662,0.7073481884674264,0.722940226171244,0.7033918691363964
"[['U3', [2]], ['U3', [1]], ['U3', [0]], ['U3', [0]], ['C(U3)', [2, 1]], ['U3', [0]], ['U3', [2]], ['U3', [3]], ['U3', [3]], ['U3', [0]], ['U3', [0]], ['U3', [0]], ['U3', [2]], ['C(U3)', [3, 1]], ['C(U3)', [1, 0]], ['C(U3)', [2, 0]], ['C(U3)', [0, 2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['U3', [3]], ['C(U3)', [0, 3]]]",14,0.9916559289331022,0.7131314849464194,0.7237479806138933,0.7103680538850132
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",0,1.086870295845944,0.6659721040993366,0.6801292407108239,0.6610536444551359
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",1,1.0537575522194738,0.6702670522197652,0.6930533117932148,0.6620158768342554
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",2,1.0368724024814109,0.6935278108521857,0.715670436187399,0.6839066634592254
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",3,1.028023722379104,0.6982905255995918,0.7148626817447497,0.6882367091652634
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",4,1.0227659474248472,0.7013522707943528,0.7294022617124394,0.6908828482078422
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",5,1.0208676574022875,0.7087940125871747,0.7302100161550888,0.7017079624729372
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",6,1.0213514663602994,0.7090491580200714,0.7302100161550888,0.704354101515516
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",7,1.0188158122093782,0.7038612008845042,0.722940226171244,0.6949723358191003
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",8,1.0193878658439801,0.7080711005273006,0.7261712439418416,0.7007457300938177
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",9,1.0194670246995015,0.7025004252423882,0.722940226171244,0.6993023815251384
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",10,1.0185548727927,0.7049668310937234,0.7261712439418416,0.697618474861679
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",11,1.0188315381174502,0.699396155808811,0.7180936995153473,0.6964156843877797
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",12,1.020958557077076,0.6982480013607757,0.7310177705977383,0.689198941544383
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",13,1.0188254415988922,0.6999914951522368,0.721324717285945,0.6973779167668992
"[['U3', [0]], ['U3', [3]], ['U3', [0]], ['C(U3)', [2, 0]], ['U3', [0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [3, 2]], ['U3', [2]], ['U3', [0]], ['C(U3)', [1, 3]], ['U3', [1]], ['U3', [3]], ['U3', [0]], ['U3', [2]], ['U3', [2]], ['U3', [3]], ['C(U3)', [1, 0]], ['U3', [0]], ['U3', [3]], ['C(U3)', [1, 3]]]",14,1.0188817945511446,0.7086664398707263,0.7294022617124394,0.7041135434207361
